t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
65.778,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.063,0,0,-1.000,21.40,4.12,0.0318,0.0012
65.799,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.084,0,0,-1.000,21.40,4.12,0.0282,0.0221
65.818,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.103,0,0,-1.000,21.40,4.12,0.0475,0.0168
65.838,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.123,0,0,-1.000,21.40,4.12,0.0416,0.0118
65.858,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.143,0,0,-1.000,21.40,4.12,0.0378,0.0061
65.878,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.163,0,0,-1.000,21.40,4.12,0.0333,0.0042
65.899,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.184,0,0,-1.000,21.40,4.12,0.0543,0.0252
65.918,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.203,0,0,-1.000,21.40,4.12,0.0467,0.0148
65.938,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.223,0,0,-1.000,21.40,4.12,0.0414,0.0118
65.958,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.243,0,0,-1.000,21.40,4.12,0.0380,0.0050
65.978,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.264,0,0,-1.000,21.40,4.12,0.0317,0.0255
65.999,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.284,0,0,-1.000,21.40,4.12,0.0266,0.0185
66.018,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.303,0,0,-1.000,21.40,4.12,0.0460,0.0104
66.038,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.323,0,0,-1.000,21.40,4.12,0.0421,0.0068
66.058,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.343,0,0,-1.000,21.40,4.12,0.0384,0.0080
66.079,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.364,0,0,-1.000,21.40,4.12,0.0339,0.0071
66.100,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.385,0,0,-1.000,21.40,4.12,0.0544,0.0277
66.118,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.403,0,0,-1.000,21.40,4.12,0.0483,0.0150
66.138,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.423,0,0,-1.000,21.40,4.12,0.0424,0.0132
66.158,-0.004,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.443,0,0,-1.000,21.40,4.12,0.0378,0.0062
66.178,-0.029,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.463,0,0,-1.000,21.40,4.12,0.0316,0.0058
66.198,-0.026,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.483,0,0,-1.000,21.40,4.12,0.0288,0.0258
66.218,-0.050,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.503,0,0,-1.000,21.40,4.12,0.0490,0.0191
66.238,-0.085,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.523,0,0,-1.000,21.40,4.12,0.0421,0.0140
66.258,-0.103,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.543,0,0,-1.000,21.40,4.12,0.0375,0.0086
66.278,-0.131,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.563,0,0,-1.000,21.40,4.12,0.0322,0.0014
66.299,-0.050,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.584,0,0,-1.000,21.40,4.12,0.0284,0.0223
66.318,-0.012,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.603,0,0,-1.000,21.40,4.12,0.0476,0.0141
66.338,-0.005,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.623,0,0,-1.000,21.40,4.12,0.0397,0.0138
66.358,-0.021,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.644,0,0,-1.000,21.40,4.12,0.0382,0.0094
66.378,-0.024,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.663,0,0,-1.000,21.40,4.12,0.0304,0.0043
66.398,-0.046,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.683,0,0,-1.000,21.40,4.12,0.0279,0.0246
66.418,-0.074,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.703,0,0,-1.000,21.40,4.12,0.0480,0.0147
66.438,-0.089,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.723,0,0,-1.000,21.40,4.12,0.0435,0.0079
66.458,-0.119,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.743,0,0,-1.000,21.40,4.12,0.0375,0.0063
66.478,-0.110,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.764,0,0,-1.000,21.40,4.12,0.0328,0.0013
66.501,-0.125,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.786,0,0,-1.000,21.40,4.14,0.0311,0.0235
66.518,-0.151,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.803,0,0,-1.000,21.40,4.14,0.0484,0.0133
66.538,-0.177,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.823,0,0,-1.000,21.40,4.14,0.0423,0.0113
66.558,-0.174,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.843,0,0,-1.000,21.40,4.14,0.0383,0.0064
66.578,-0.201,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.863,0,0,-1.000,21.40,4.14,0.0324,0.0259
66.598,-0.208,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.883,0,0,-1.000,21.40,4.14,0.0536,0.0188
66.618,-0.245,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.903,0,0,-1.000,21.40,4.14,0.0487,0.0150
66.638,-0.257,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.923,0,0,-1.000,21.40,4.14,0.0422,0.0065
66.658,-0.282,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.943,0,0,-1.000,21.40,4.14,0.0343,0.0064
66.678,-0.288,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.963,0,0,-1.000,21.40,4.14,0.0327,0.0050
66.698,-0.326,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,17.983,0,0,-1.000,21.40,4.16,0.0289,0.0250
66.718,-0.323,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.003,0,0,-1.000,21.40,4.16,0.0488,0.0175
66.738,-0.364,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.023,0,0,-1.000,21.40,4.16,0.0429,0.0151
66.758,-0.374,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.043,0,0,-1.000,21.40,4.16,0.0391,0.0017
66.779,-0.385,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.064,0,0,-1.000,21.40,4.16,0.0346,0.0228
66.798,-0.424,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.083,0,0,-1.000,21.40,4.16,0.0274,0.0175
66.818,-0.446,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.103,0,0,-1.000,20.53,4.16,0.0473,0.0146
66.839,-0.455,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.124,0,0,-1.000,20.53,4.16,0.0441,0.0073
66.858,-0.472,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.143,0,0,-1.000,19.06,4.18,0.0366,0.0069
66.878,-0.500,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.163,0,0,-1.000,16.79,4.18,0.0333,0.0017
66.898,-0.529,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.183,0,0,-1.000,16.79,4.18,0.0278,0.0219
66.918,-0.552,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.203,0,0,-1.000,16.19,4.18,0.0479,0.0174
66.938,-0.573,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.223,0,0,-1.000,14.61,4.18,0.0435,0.0137
66.958,-0.593,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.243,0,0,-1.000,14.61,4.18,0.0324,0.0062
66.978,-0.612,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.263,0,0,-1.000,14.01,4.18,0.0326,0.0045
66.998,-0.628,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.283,0,0,-1.000,13.23,4.18,0.0521,0.0239
67.019,-0.646,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.304,0,0,-1.000,13.23,4.18,0.0492,0.0175
67.038,-0.661,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.323,0,0,-1.000,11.86,4.20,0.0398,0.0129
67.058,-0.682,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.343,0,0,-1.000,11.86,4.20,0.0385,0.0078
67.078,-0.715,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.363,0,0,-1.000,10.66,4.20,0.0325,0.0051
67.098,-0.747,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.383,0,0,-1.000,9.18,4.21,0.0526,0.0252
67.118,-0.747,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.403,0,0,-1.000,9.01,4.21,0.0485,0.0136
67.138,-0.752,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.423,0,0,-1.000,9.01,4.21,0.0423,0.0079
67.158,-0.761,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.443,0,0,-1.000,8.56,4.21,0.0381,0.0049
67.178,-0.798,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.463,0,0,-1.000,6.66,4.23,0.0324,0.0008
67.199,-0.798,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.484,0,0,-1.000,6.66,4.23,0.0535,0.0220
67.218,-0.791,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.503,0,0,-1.000,5.67,4.25,0.0490,0.0108
67.238,-0.788,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.523,0,0,-1.000,4.93,4.25,0.0399,0.0076
67.258,-0.824,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.543,0,0,-1.000,4.93,4.25,0.0390,0.0079
67.278,-0.823,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.563,0,0,-1.000,4.24,4.27,0.0322,0.0018
67.298,-0.831,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.583,0,0,-1.000,4.24,4.27,0.0287,0.0219
67.318,-0.847,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.603,0,0,-1.000,3.83,4.27,0.0483,0.0184
67.338,-0.852,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.623,0,0,-1.000,3.74,4.27,0.0411,0.0091
67.358,-0.845,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.643,0,0,-1.000,3.74,4.27,0.0382,0.0088
67.379,-0.848,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.664,0,0,-1.000,3.02,4.29,0.0335,0.0298
67.398,-0.858,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.683,0,0,-1.000,2.62,4.29,0.0237,0.0179
67.418,-0.841,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.703,0,0,-1.000,2.11,4.30,0.0441,0.0197
67.438,-0.832,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.723,0,0,-1.000,2.11,4.30,0.0438,0.0062
67.460,-0.862,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.745,0,0,-1.000,1.54,4.30,0.0399,0.0114
67.479,-0.852,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.764,0,0,-1.000,1.63,4.32,0.0354,0.0021
67.498,-0.843,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.783,0,0,-1.000,1.63,4.32,0.0539,0.0206
67.518,-0.858,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.804,0,0,-1.000,1.54,4.32,0.0487,0.0193
67.538,-0.846,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.823,0,0,-1.000,2.15,4.34,0.0424,0.0149
67.559,-0.825,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.844,0,0,-1.000,2.15,4.34,0.0390,0.0100
67.578,-0.814,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.863,0,0,-1.000,2.17,4.34,0.0326,0.0057
67.598,-0.804,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.883,0,0,-1.000,2.07,4.36,0.0287,0.0259
67.619,-0.805,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.904,0,0,-1.000,2.07,4.36,0.0492,0.0153
67.638,-0.785,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.923,0,0,-1.000,2.12,4.36,0.0421,0.0100
67.658,-0.764,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.943,0,0,-1.000,2.21,4.38,0.0371,0.0082
67.678,-0.737,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.963,0,0,-1.000,2.21,4.38,0.0332,0.0284
67.698,-0.714,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,18.983,0,0,-1.000,2.27,4.38,0.0269,0.0115
67.718,-0.693,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.003,0,0,-1.000,2.32,4.38,0.0471,0.0098
67.738,-0.680,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.023,0,0,-1.000,2.32,4.38,0.0432,0.0017
67.758,-0.665,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.043,0,0,-1.000,2.76,4.38,0.0379,0.0010
67.779,-0.643,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.064,0,0,-1.000,2.61,4.38,0.0345,0.0218
67.798,-0.619,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.083,0,0,-1.000,2.61,4.38,0.0277,0.0158
67.818,-0.593,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.103,0,0,-1.000,2.74,4.38,0.0476,0.0152
67.838,-0.574,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.123,0,0,-1.000,2.81,4.39,0.0415,0.0103
67.859,-0.558,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.144,0,0,-1.000,2.81,4.39,0.0379,0.0073
67.878,-0.534,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.163,0,0,-1.000,2.91,4.39,0.0296,0.0013
67.899,-0.501,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.184,0,0,-1.000,3.05,4.39,0.0278,0.0219
67.918,-0.484,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.203,0,0,-1.000,3.05,4.39,0.0475,0.0171
67.938,-0.453,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.223,0,0,-1.000,3.26,4.39,0.0424,0.0146
67.958,-0.429,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.243,0,0,-1.000,3.26,4.39,0.0372,0.0070
67.979,-0.419,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.264,0,0,-1.000,3.36,4.39,0.0309,0.0041
67.999,-0.385,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.284,0,0,-1.000,3.96,4.41,0.0509,0.0240
68.018,-0.379,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.303,0,0,-1.000,3.72,4.41,0.0444,0.0159
68.038,-0.345,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.323,0,0,-1.000,3.72,4.41,0.0379,0.0096
68.058,-0.331,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.343,0,0,-1.000,4.55,4.41,0.0369,0.0073
68.078,-0.315,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.363,0,0,-1.000,4.55,4.41,0.0319,0.0009
68.098,-0.291,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.383,0,0,-1.000,5.02,4.41,0.0264,0.0204
68.118,-0.293,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.404,0,0,-1.000,5.09,4.41,0.0472,0.0151
68.138,-0.266,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.423,0,0,-1.000,5.36,4.41,0.0422,0.0138
68.158,-0.243,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.443,0,0,-1.000,5.36,4.41,0.0371,0.0085
68.178,-0.247,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.463,0,0,-1.000,4.94,4.41,0.0316,0.0029
68.198,-0.221,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.483,0,0,-1.000,5.99,4.41,0.0266,0.0229
68.218,-0.206,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.503,0,0,-1.000,5.99,4.41,0.0467,0.0191
68.239,-0.189,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.524,0,0,-1.000,6.84,4.43,0.0411,0.0119
68.258,-0.196,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.543,0,0,-1.000,7.17,4.43,0.0369,0.0061
68.279,-0.176,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.564,0,0,-1.000,7.17,4.43,0.0332,0.0018
68.298,-0.154,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.583,0,0,-1.000,7.26,4.43,0.0270,0.0203
68.323,-0.133,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.608,0,0,-1.000,8.54,4.43,0.0518,0.0163
68.339,-0.127,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.624,0,0,-1.000,8.54,4.43,0.0424,0.0109
68.359,-0.135,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.644,0,0,-1.000,8.76,4.43,0.0382,0.0082
68.379,-0.122,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.664,0,0,-1.000,9.54,4.43,0.0277,0.0021
68.398,-0.089,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.684,0,0,-1.000,9.54,4.43,0.0470,0.0214
68.418,-0.084,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.703,0,0,-1.000,10.44,4.43,0.0465,0.0163
68.439,-0.079,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.724,0,0,-1.000,11.16,4.43,0.0430,0.0131
68.459,0.009,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.744,0,0,-1.000,11.16,4.43,0.0386,0.0088
68.482,-0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.767,0,0,-1.000,13.33,4.43,0.0360,0.0321
68.499,-0.022,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.784,0,0,-1.000,15.46,4.43,0.0289,0.0166
68.519,-0.008,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.804,0,0,-1.000,15.46,4.43,0.0489,0.0196
68.538,-0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.824,0,0,-1.000,16.56,4.43,0.0394,0.0097
68.559,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.844,0,0,-1.000,19.23,4.43,0.0377,0.0075
68.578,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.863,0,0,-1.000,19.23,4.43,0.0320,0.0264
68.598,0.008,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.883,0,0,-1.000,19.64,4.43,0.0264,0.0188
68.618,0.022,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.904,0,0,-1.000,17.09,4.43,0.0472,0.0123
68.638,0.005,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.923,0,0,-1.000,17.09,4.43,0.0407,0.0101
68.658,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.943,0,0,-1.000,17.88,4.43,0.0362,0.0009
68.678,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.963,0,0,-1.000,18.72,4.43,0.0294,0.0020
68.699,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,19.984,0,0,-1.000,18.72,4.43,0.0279,0.0234
68.718,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.003,0,0,-1.000,19.59,4.43,0.0467,0.0154
68.738,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.023,0,0,-1.000,18.58,4.43,0.0411,0.0136
68.758,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.043,0,0,-1.000,18.58,4.43,0.0374,0.0083
68.778,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.063,0,0,-1.000,18.08,4.43,0.0311,0.0018
68.798,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.084,0,0,-1.000,18.08,4.43,0.0518,0.0226
68.818,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.103,0,0,-1.000,19.25,4.43,0.0470,0.0156
68.838,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.123,0,0,-1.000,18.39,4.43,0.0414,0.0106
68.858,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.143,0,0,-1.000,19.06,4.43,0.0373,0.0090
68.878,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.163,0,0,-1.000,19.06,4.43,0.0316,0.0290
68.898,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.183,0,0,-1.000,18.74,4.43,0.0271,0.0180
68.919,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.204,0,0,-1.000,19.35,4.43,0.0487,0.0174
68.938,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.223,0,0,-1.000,19.35,4.43,0.0419,0.0123
68.958,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.243,0,0,-1.000,16.80,4.43,0.0362,0.0078
68.978,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.263,0,0,-1.000,18.21,4.43,0.0319,0.0025
68.998,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.283,0,0,-1.000,18.21,4.43,0.0250,0.0229
69.019,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.304,0,0,-1.000,19.20,4.43,0.0459,0.0163
69.038,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.323,0,0,-1.000,18.30,4.43,0.0420,0.0073
69.058,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.343,0,0,-1.000,18.30,4.43,0.0355,0.0076
69.078,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.363,0,0,-1.000,18.49,4.43,0.0322,0.0275
69.098,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.383,0,0,-1.000,18.53,4.43,0.0525,0.0159
69.118,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.403,0,0,-1.000,18.53,4.43,0.0467,0.0085
69.138,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.423,0,0,-1.000,17.94,4.43,0.0425,0.0102
69.158,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.443,0,0,-1.000,19.34,4.43,0.0368,0.0304
69.178,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.463,0,0,-1.000,19.34,4.43,0.0308,0.0034
69.206,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.491,0,0,-1.000,19.29,4.43,0.0587,0.0313
69.218,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.503,0,0,-1.000,18.93,4.43,0.0466,0.0114
69.238,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.523,0,0,-1.000,18.93,4.43,0.0411,0.0138
69.258,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.543,0,0,-1.000,18.80,4.43,0.0369,0.0087
69.278,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.563,0,0,-1.000,18.79,4.43,0.0313,0.0287
69.299,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.584,0,0,-1.000,18.79,4.43,0.0279,0.0185
69.318,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.603,0,0,-1.000,19.66,4.43,0.0471,0.0140
69.338,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.623,0,0,-1.000,18.98,4.43,0.0415,0.0093
69.359,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.644,0,0,-1.000,18.98,4.43,0.0383,0.0072
69.378,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.663,0,0,-1.000,18.79,4.43,0.0317,0.0264
69.398,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.683,0,0,-1.000,18.88,4.43,0.0518,0.0175
69.418,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.703,0,0,-1.000,18.88,4.43,0.0462,0.0184
69.438,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.723,0,0,-1.000,19.03,4.43,0.0419,0.0137
69.458,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.743,0,0,-1.000,17.72,4.43,0.0360,0.0078
69.479,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.764,0,0,-1.000,17.72,4.43,0.0329,0.0029
69.498,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.783,0,0,-1.000,18.10,4.43,0.0260,0.0219
69.518,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.803,0,0,-1.000,18.65,4.43,0.0462,0.0171
69.538,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.823,0,0,-1.000,18.65,4.43,0.0423,0.0129
69.558,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.843,0,0,-1.000,18.80,4.43,0.0365,0.0082
69.578,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,39.4,139,20.863,0,0,-1.000,18.87,4.43,0.0312,0.0024
