t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
823.224,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,3.9,89,0.004,1,0,-1.000,-8.59,2.00,0.0266,0.0236
823.244,0.000,1,0.570,0.510,-0.436,0.101,1,0.570,0.570,,AVOID,0.400,avoid_cruise,1,1.2,89,0.025,1,0,-1.000,-10.35,2.00,0.0467,0.0147
823.264,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,3.7,40,0.016,1,0,-1.000,-2.99,2.00,0.0422,0.0092
823.284,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.1,89,0.011,1,0,-1.000,-2.99,2.00,0.0379,0.0075
823.304,0.000,1,0.568,0.508,-0.438,0.103,1,0.568,0.568,,AVOID,0.400,avoid_cruise,1,0.3,89,0.007,1,0,-1.000,-8.19,2.00,0.0324,0.0040
823.324,0.000,1,0.568,0.508,-0.438,0.103,1,0.568,0.568,,AVOID,0.400,avoid_cruise,1,0.3,40,0.004,1,0,-1.000,-8.19,2.00,0.0284,0.0241
823.349,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,3.5,89,0.002,1,0,-1.000,-7.31,2.00,0.0539,0.0193
823.364,0.000,1,0.567,0.511,-0.434,0.104,1,0.567,0.567,,AVOID,0.400,avoid_cruise,1,1.1,89,0.016,1,0,-1.000,-5.08,2.00,0.0427,0.0139
823.384,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,4.0,40,0.011,1,0,-1.000,2.28,2.00,0.0384,0.0076
823.404,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.2,89,0.009,1,0,-1.000,2.28,2.00,0.0328,0.0039
823.424,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.2,89,0.005,1,0,-1.000,-5.08,2.00,0.0270,0.0239
823.446,0.000,1,0.570,0.512,-0.433,0.100,1,0.570,0.570,,AVOID,0.400,avoid_cruise,1,0.4,89,0.027,1,0,-1.000,-8.39,2.00,0.0489,0.0211
823.464,0.000,1,0.570,0.520,-0.425,0.102,1,0.570,0.570,,AVOID,0.400,avoid_cruise,1,3.7,89,0.045,0,0,-1.000,-8.39,2.00,0.0401,0.0125
823.484,0.000,1,0.567,0.508,-0.437,0.104,1,0.567,0.567,,AVOID,0.400,avoid_cruise,1,5.4,89,0.065,0,0,-1.000,-13.17,2.00,0.0372,0.0074
823.504,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,5.2,89,0.085,0,0,-1.000,-17.95,2.00,0.0331,0.0032
823.524,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,5.2,40,0.001,1,0,-1.000,-17.95,2.00,0.0537,0.0237
823.548,0.000,1,0.571,0.512,-0.437,0.102,1,0.571,0.571,,AVOID,0.400,avoid_cruise,1,1.6,40,0.001,1,0,-1.000,-10.59,2.00,0.0512,0.0207
823.564,0.000,1,0.572,0.513,-0.435,0.101,1,0.572,0.572,,AVOID,0.400,avoid_cruise,1,3.8,40,0.017,1,0,-1.000,-3.24,2.00,0.0432,0.0118
823.584,0.000,1,0.568,0.507,-0.438,0.102,1,0.568,0.568,,AVOID,0.400,avoid_cruise,1,4.6,40,0.012,1,0,-1.000,-3.24,2.00,0.0376,0.0059
823.604,0.000,1,0.568,0.512,-0.431,0.102,1,0.568,0.568,,AVOID,0.400,avoid_cruise,1,4.8,40,0.006,1,0,-1.000,4.12,2.00,0.0336,0.0039
823.624,0.000,1,0.568,0.512,-0.431,0.102,1,0.568,0.568,,AVOID,0.400,avoid_cruise,1,4.8,40,0.001,1,0,-1.000,11.48,2.00,0.0540,0.0242
823.647,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,5.2,89,0.001,1,0,-1.000,11.48,2.00,0.0513,0.0164
823.664,0.000,1,0.569,0.514,-0.431,0.102,1,0.569,0.569,,AVOID,0.400,avoid_cruise,1,1.6,89,0.018,1,0,-1.000,4.12,2.00,0.0422,0.0148
823.684,0.000,1,0.570,0.513,-0.433,0.101,1,0.570,0.570,,AVOID,0.400,avoid_cruise,1,4.4,89,0.038,1,0,-1.000,-3.24,2.00,0.0354,0.0094
823.705,0.000,1,0.570,0.513,-0.433,0.101,1,0.570,0.570,,AVOID,0.400,avoid_cruise,1,4.9,89,0.008,1,0,-1.000,-3.24,2.00,0.0333,0.0303
823.726,0.000,1,0.567,0.509,-0.436,0.103,1,0.567,0.567,,AVOID,0.400,avoid_cruise,1,4.9,40,0.003,1,0,-1.000,-10.59,2.00,0.0271,0.0198
823.749,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,5.1,89,0.001,1,0,-1.000,-3.24,2.00,0.0503,0.0228
823.764,0.000,1,0.570,0.509,-0.438,0.101,1,0.570,0.570,,AVOID,0.400,avoid_cruise,1,1.5,89,0.016,1,0,-1.000,-3.24,2.00,0.0427,0.0144
823.784,0.000,1,0.571,0.514,-0.433,0.101,1,0.571,0.571,,AVOID,0.400,avoid_cruise,1,3.7,40,0.012,1,0,-1.000,-8.38,2.00,0.0389,0.0100
823.804,0.000,1,0.567,0.511,-0.434,0.103,1,0.567,0.567,,AVOID,0.400,avoid_cruise,1,4.7,40,0.009,1,0,-1.000,-8.38,2.00,0.0333,0.0038
823.827,0.000,1,0.567,0.511,-0.434,0.103,1,0.567,0.567,,AVOID,0.400,avoid_cruise,1,4.7,40,0.001,1,0,-1.000,-1.02,2.00,0.0300,0.0259
823.844,0.000,1,0.565,0.507,-0.435,0.103,1,0.565,0.565,,AVOID,0.400,avoid_cruise,1,5.1,40,0.018,1,0,-1.000,6.33,2.00,0.0475,0.0171
823.869,0.000,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,5.2,89,0.001,1,0,-1.000,6.33,2.00,0.0480,0.0148
823.884,-0.003,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.5,89,0.016,1,0,-1.000,10.13,2.00,0.0372,0.0101
823.904,-0.023,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,0.5,89,0.010,1,0,-1.000,2.77,2.00,0.0331,0.0043
823.926,-0.054,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.5,89,0.004,1,0,-1.000,2.77,2.00,0.0292,0.0023
823.945,-0.120,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.1,89,0.001,1,0,-1.000,-4.58,2.00,0.0486,0.0217
823.964,-0.148,1,0.569,0.509,-0.435,0.101,1,0.569,0.569,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.020,1,0,-1.000,-10.70,2.00,0.0433,0.0146
823.984,-0.148,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,3.5,89,0.040,1,0,-1.000,-7.76,2.00,0.0376,0.0107
824.004,0.001,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.0,89,0.060,1,0,-1.000,-7.76,2.00,0.0334,0.0038
824.024,-0.023,1,0.572,0.513,-0.435,0.100,1,0.572,0.572,,AVOID,0.400,avoid_cruise,1,0.3,40,0.016,1,0,-1.000,-6.41,2.00,0.0280,0.0009
824.044,-0.022,1,0.572,0.513,-0.435,0.100,1,0.572,0.572,,AVOID,0.400,avoid_cruise,1,0.3,89,0.006,1,0,-1.000,-6.41,2.00,0.0477,0.0206
824.064,-0.043,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,3.5,40,0.016,1,0,-1.000,-3.62,2.00,0.0435,0.0144
824.084,-0.089,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.1,89,0.010,1,0,-1.000,3.73,2.00,0.0377,0.0084
824.104,-0.046,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,0.3,89,0.009,1,0,-1.000,3.73,2.00,0.0322,0.0052
824.125,-0.014,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.3,89,0.002,1,0,-1.000,-3.62,2.00,0.0288,0.0259
824.144,-0.075,1,0.578,0.521,-0.435,0.100,1,0.578,0.578,,AVOID,0.400,avoid_cruise,1,0.1,89,0.021,1,0,-1.000,-6.26,2.00,0.0484,0.0192
824.164,-0.089,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,3.4,89,0.041,0,0,-1.000,-6.26,2.00,0.0425,0.0122
824.184,-0.128,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.0,89,0.007,1,0,-1.000,-11.04,2.00,0.0372,0.0041
824.204,-0.002,1,0.586,0.533,-0.433,0.101,1,0.586,0.586,,AVOID,0.400,avoid_cruise,1,0.3,89,0.005,1,0,-1.000,-3.68,2.00,0.0325,0.0021
824.224,-0.074,1,0.586,0.533,-0.433,0.101,1,0.586,0.586,,AVOID,0.400,avoid_cruise,1,0.3,89,0.026,0,0,-1.000,-4.29,2.00,0.0289,0.0227
824.245,-0.127,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,3.7,89,0.001,0,0,-1.000,-4.29,2.00,0.0497,0.0170
824.264,-0.119,1,0.594,0.546,-0.430,0.101,1,0.594,0.594,,AVOID,0.400,avoid_cruise,1,1.1,89,0.020,1,0,-1.000,-4.82,2.00,0.0430,0.0118
824.284,-0.092,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,4.2,89,0.039,0,0,-1.000,-9.60,2.00,0.0368,0.0039
824.304,-0.158,1,0.593,0.547,-0.433,0.105,1,0.593,0.593,,AVOID,0.400,avoid_cruise,1,1.2,89,0.008,1,0,-1.000,-9.60,2.00,0.0330,0.0028
824.324,-0.146,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.2,89,0.028,1,0,-1.000,-3.01,2.00,0.0273,0.0005
824.348,-0.228,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,4.3,89,0.001,0,0,-1.000,-7.79,2.00,0.0514,0.0247
824.369,-0.212,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,1.3,89,0.001,1,0,-1.000,-7.79,2.00,0.0487,0.0181
824.384,-0.282,0,,,,,0,,,,AVOID,0.400,avoid_cruise,1,0.4,89,0.015,1,0,-1.000,-3.20,2.00,0.0375,0.0091
824.404,-0.264,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.1,89,0.007,1,0,-1.000,-3.71,2.00,0.0321,0.0046
824.424,-0.331,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.1,89,0.006,1,0,-1.000,-3.71,2.00,0.0278,0.0243
824.445,-0.318,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-4.03,2.00,0.0488,0.0202
824.464,-0.355,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.020,1,0,-1.000,-4.42,2.00,0.0420,0.0134
824.484,-0.404,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.040,1,0,-1.000,-4.42,2.00,0.0379,0.0098
824.504,-0.409,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.003,1,0,-1.000,-4.32,2.00,0.0267,0.0017
824.525,-0.423,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-4.32,2.00,0.0247,0.0229
824.546,-0.463,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-4.49,2.00,0.0452,0.0202
824.571,-0.502,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-4.34,2.00,0.0492,0.0201
824.584,-0.531,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.014,1,0,-1.000,-3.71,2.00,0.0381,0.0070
824.609,-0.560,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.009,1,0,-1.000,-3.71,2.00,0.0372,0.0027
824.630,-0.590,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-4.06,2.00,0.0588,0.0244
824.648,-0.617,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.003,1,0,-1.000,-4.06,2.00,0.0501,0.0168
824.665,-0.635,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.019,1,0,-1.000,-3.92,2.00,0.0420,0.0068
824.685,-0.652,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.006,1,0,-1.000,-3.92,2.00,0.0378,0.0045
824.704,-0.669,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.005,1,0,-1.000,-3.89,2.00,0.0329,0.0011
824.726,-0.688,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.89,2.00,0.0550,0.0232
824.747,-0.706,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.86,2.00,0.0498,0.0192
824.764,-0.741,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.018,1,0,-1.000,-3.86,2.00,0.0428,0.0114
824.784,-0.747,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.010,1,0,-1.000,-3.81,2.00,0.0372,0.0073
824.807,-0.754,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.83,2.00,0.0368,0.0085
824.824,-0.762,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.005,1,0,-1.000,-3.30,2.00,0.0280,0.0254
824.848,-0.780,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.30,2.00,0.0520,0.0186
824.864,-0.799,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.016,1,0,-1.000,-3.61,2.00,0.0417,0.0116
824.884,-0.793,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.010,1,0,-1.000,-3.61,2.00,0.0378,0.0061
824.904,-0.794,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-3.46,2.00,0.0321,0.0019
824.924,-0.810,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.002,1,0,-1.000,-3.56,2.00,0.0278,0.0220
824.944,-0.826,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.56,2.00,0.0481,0.0200
824.964,-0.816,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.021,1,0,-1.000,-3.36,2.00,0.0426,0.0117
824.984,-0.811,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.040,1,0,-1.000,-3.43,2.00,0.0351,0.0051
825.004,-0.839,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.003,1,0,-1.000,-3.43,2.00,0.0327,0.0251
825.025,-0.834,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.004,1,0,-1.000,-3.54,2.00,0.0281,0.0190
825.046,-0.826,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.47,2.00,0.0488,0.0129
825.064,-0.838,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.019,1,0,-1.000,-3.63,2.00,0.0429,0.0080
825.084,-0.857,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.013,1,0,-1.000,-3.63,2.00,0.0374,0.0041
825.105,-0.844,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.62,2.00,0.0340,0.0248
825.124,-0.850,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.004,1,0,-1.000,-3.58,2.00,0.0273,0.0186
825.145,-0.867,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-3.58,2.00,0.0481,0.0111
825.164,-0.853,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.020,1,0,-1.000,-3.61,2.00,0.0437,0.0149
825.184,-0.852,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.012,1,0,-1.000,-3.61,2.00,0.0376,0.0087
825.204,-0.873,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.004,1,0,-1.000,-3.62,2.00,0.0318,0.0026
825.229,-0.860,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-0.60,2.00,0.0574,0.0282
825.250,-0.856,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-1.79,2.00,0.0534,0.0193
825.271,-0.876,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-1.79,2.00,0.0490,0.0208
825.284,-0.862,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.014,1,0,-1.000,-2.02,2.00,0.0378,0.0039
825.304,-0.856,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.010,1,0,-1.000,-2.02,2.00,0.0323,0.0241
825.325,-0.878,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-1.77,2.00,0.0531,0.0204
825.351,-0.863,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-2.18,2.00,0.0551,0.0255
825.365,-0.856,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.015,1,0,-1.000,-2.10,2.00,0.0431,0.0131
825.384,-0.880,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.009,1,0,-1.000,-2.10,2.00,0.0383,0.0081
825.405,-0.864,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-2.22,2.00,0.0337,0.0293
825.426,-0.851,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.004,1,0,-1.000,-2.20,2.00,0.0286,0.0203
825.449,-0.881,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-2.20,2.00,0.0521,0.0232
825.464,-0.868,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.016,1,0,-1.000,-2.29,2.00,0.0429,0.0136
825.484,-0.857,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.036,1,0,-1.000,-2.32,2.00,0.0368,0.0084
825.513,-0.886,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-2.32,2.00,0.0417,0.0130
825.524,-0.872,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.003,1,0,-1.000,-2.31,2.00,0.0273,0.0007
825.549,-0.861,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-2.31,2.00,0.0521,0.0255
825.564,-0.884,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.016,1,0,-1.000,-2.23,2.00,0.0433,0.0144
825.585,-0.870,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.009,1,0,-1.000,-2.29,2.00,0.0387,0.0080
825.604,-0.864,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-2.29,2.00,0.0334,0.0030
825.625,-0.884,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.002,1,0,-1.000,-2.32,2.00,0.0541,0.0236
825.647,-0.870,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-0.99,2.00,0.0503,0.0209
825.664,-0.858,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.018,1,0,-1.000,-1.35,2.00,0.0433,0.0138
825.684,-0.882,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-1.35,2.00,0.0349,0.0062
825.704,-0.867,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.008,1,0,-1.000,-1.65,2.00,0.0320,0.0049
825.724,-0.858,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.002,1,0,-1.000,-1.69,2.00,0.0280,0.0249
825.748,-0.883,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-1.69,2.00,0.0515,0.0226
825.764,-0.863,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.017,1,0,-1.000,-1.73,2.00,0.0363,0.0143
825.784,-0.857,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.012,1,0,-1.000,-1.62,1.99,0.0379,0.0092
825.804,-0.882,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-1.62,1.99,0.0260,0.0039
825.824,-0.866,0,,,,,0,,,,REJOIN,0.400,avoid_cruise,1,0.0,89,0.002,1,0,-1.000,-1.66,1.99,0.0286,0.0244
825.847,-0.854,0,,,,,0,,,,REJOIN,0.402,avoid_cruise,1,0.0,89,0.002,1,0,-1.000,-1.66,1.99,0.0507,0.0181
825.868,-0.881,0,,,,,0,,,,REJOIN,0.402,avoid_cruise,1,0.0,89,0.023,1,0,-1.000,-1.62,1.99,0.0469,0.0161
825.884,-0.871,0,,,,,0,,,,REJOIN,0.402,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-1.69,1.99,0.0384,0.0040
825.906,-0.859,0,,,,,0,,,,REJOIN,0.404,avoid_cruise,1,0.0,89,0.012,1,0,-1.000,-1.69,1.99,0.0351,0.0058
825.924,-0.887,0,,,,,0,,,,REJOIN,0.404,avoid_cruise,1,0.0,89,0.006,1,0,-1.000,-1.69,1.99,0.0279,0.0232
825.949,-0.871,0,,,,,0,,,,REJOIN,0.406,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-1.61,2.00,0.0533,0.0236
825.965,-0.857,0,,,,,0,,,,REJOIN,0.406,avoid_cruise,1,0.0,89,0.017,1,0,-1.000,-1.62,2.00,0.0442,0.0134
825.985,-0.884,0,,,,,0,,,,REJOIN,0.406,avoid_cruise,1,0.0,89,0.037,1,0,-1.000,-1.62,2.00,0.0398,0.0105
826.006,-0.870,0,,,,,0,,,,REJOIN,0.406,avoid_cruise,1,0.0,89,0.004,1,0,-1.000,-1.63,1.99,0.0346,0.0310
826.026,-0.857,0,,,,,0,,,,REJOIN,0.408,avoid_cruise,1,0.0,89,0.004,1,0,-1.000,-1.63,1.99,0.0291,0.0198
826.049,-0.881,0,,,,,0,,,,REJOIN,0.408,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-1.64,2.00,0.0527,0.0232
826.064,-0.869,0,,,,,0,,,,REJOIN,0.428,avoid_cruise,1,0.0,89,0.016,1,0,-1.000,-1.64,2.00,0.0434,0.0134
826.084,-0.858,0,,,,,0,,,,REJOIN,0.428,avoid_cruise,1,0.0,89,0.013,1,0,-1.000,-0.33,1.92,0.0374,0.0060
826.104,-0.877,0,,,,,0,,,,REJOIN,0.428,avoid_cruise,1,0.0,89,0.009,1,0,-1.000,-0.68,2.00,0.0331,0.0041
826.124,-0.864,0,,,,,0,,,,REJOIN,0.428,avoid_cruise,1,0.0,89,0.002,1,0,-1.000,-0.93,2.00,0.0273,0.0239
826.151,-0.858,0,,,,,0,,,,REJOIN,0.428,avoid_cruise,1,0.0,89,0.001,1,0,-1.000,-0.93,2.00,0.0546,0.0269
826.164,-0.866,0,,,,,0,,,,REJOIN,0.431,avoid_cruise,1,0.0,89,0.014,1,0,-1.000,-0.99,1.99,0.0435,0.0104
826.184,-0.863,0,,,,,0,,,,REJOIN,0.431,avoid_cruise,1,0.0,89,0.009,1,0,-1.000,-0.95,2.00,0.0379,0.0072
826.204,-0.851,0,,,,,0,,,,REJOIN,0.431,avoid_cruise,1,0.0,89,0.007,1,0,-1.000,-0.95,2.00,0.0337,0.0029
826.227,-0.857,0,,,,,0,,,,GLOBAL,0.460,clear,0,0.0,89,0.029,0,0,-1.000,-0.94,1.99,0.0564,0.0256
826.244,-0.868,0,,,,,0,,,,GLOBAL,0.479,clear,0,0.0,89,0.047,0,0,-1.000,-5.72,2.12,0.0481,0.0163
826.264,-0.852,0,,,,,0,,,,GLOBAL,0.499,clear,0,0.0,89,0.067,0,0,-1.000,-5.72,2.12,0.0421,0.0142
826.284,-0.854,0,,,,,0,,,,GLOBAL,0.499,clear,0,0.0,89,0.087,0,0,-1.000,-10.50,2.19,0.0360,0.0094
826.304,-0.870,0,,,,,0,,,,GLOBAL,0.521,clear,0,0.0,89,0.107,0,0,-1.000,-12.80,2.28,0.0322,0.0041
826.326,-0.856,0,,,,,0,,,,GLOBAL,0.546,clear,0,0.0,89,0.129,0,0,-1.000,-12.80,2.28,0.0306,0.0265
826.344,-0.845,0,,,,,0,,,,GLOBAL,0.568,clear,0,0.0,89,0.147,0,0,-1.000,-10.48,2.48,0.0482,0.0173
826.364,-0.872,0,,,,,0,,,,GLOBAL,0.593,clear,0,0.0,89,0.167,0,0,-1.000,-9.42,2.59,0.0428,0.0151
826.384,-0.851,0,,,,,0,,,,GLOBAL,0.593,clear,0,0.0,89,0.187,0,0,-1.000,-9.42,2.59,0.0383,0.0095
826.404,-0.845,0,,,,,0,,,,GLOBAL,0.615,clear,0,0.0,89,0.207,0,0,-1.000,-9.01,2.70,0.0326,0.0042
826.425,-0.858,0,,,,,0,,,,GLOBAL,0.637,clear,0,0.0,89,0.228,0,0,-1.000,-9.05,2.80,0.0286,0.0254
826.445,-0.855,0,,,,,0,,,,GLOBAL,0.660,clear,0,0.0,89,0.248,0,0,-1.000,-8.73,2.88,0.0484,0.0175
826.464,-0.841,0,,,,,0,,,,GLOBAL,0.660,clear,0,0.0,89,0.267,0,0,-1.000,-8.73,2.88,0.0429,0.0126
826.484,-0.841,0,,,,,0,,,,GLOBAL,0.660,clear,0,0.0,89,0.287,0,0,-1.000,-8.55,2.96,0.0352,0.0103
826.504,-0.856,0,,,,,0,,,,GLOBAL,0.710,clear,0,0.0,89,0.307,0,0,-1.000,-8.55,2.96,0.0330,0.0035
826.526,-0.842,0,,,,,0,,,,GLOBAL,0.734,clear,0,0.0,89,0.329,0,0,-1.000,-8.73,3.19,0.0294,0.0006
826.544,-0.831,0,,,,,0,,,,GLOBAL,0.756,clear,0,0.0,89,0.347,0,0,-1.000,-8.15,3.28,0.0473,0.0185
826.564,-0.840,0,,,,,0,,,,GLOBAL,0.784,clear,0,0.0,89,0.367,0,0,-1.000,-8.57,3.38,0.0432,0.0130
826.584,-0.843,0,,,,,0,,,,GLOBAL,0.784,clear,0,0.0,89,0.387,0,0,-1.000,-8.57,3.38,0.0376,0.0103
826.604,-0.827,0,,,,,0,,,,GLOBAL,0.807,clear,0,0.0,89,0.407,0,0,-1.000,-8.41,3.48,0.0336,0.0026
826.624,-0.819,0,,,,,0,,,,GLOBAL,0.834,clear,0,0.0,89,0.427,0,0,-1.000,-8.41,3.48,0.0275,0.0225
826.644,-0.844,0,,,,,0,,,,GLOBAL,0.857,clear,0,0.0,89,0.447,0,0,-1.000,-8.85,3.58,0.0477,0.0171
826.664,-0.833,0,,,,,0,,,,GLOBAL,0.857,clear,0,0.0,89,0.467,0,0,-1.000,-8.33,3.80,0.0421,0.0079
