t,v,obs_n,obs_d,obs_x,obs_y,obs_r,raw_n,raw_d,raw_far,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
88.177,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.321,0,0,-1.000,3.60,3.00,0.0369,0.0108
88.198,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.342,0,0,-1.000,3.60,3.00,0.0353,0.0010
88.217,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.362,0,0,-1.000,2.11,3.00,0.0271,0.0204
88.238,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.382,0,0,-1.000,4.06,3.00,0.0474,0.0165
88.257,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.402,0,0,-1.000,2.26,3.00,0.0433,0.0115
88.277,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.421,0,0,-1.000,2.26,3.00,0.0379,0.0093
88.298,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.442,0,0,-1.000,2.94,3.00,0.0335,0.0023
88.317,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.461,0,0,-1.000,3.80,3.00,0.0274,0.0218
88.337,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.482,0,0,-1.000,3.80,3.00,0.0477,0.0167
88.358,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.502,0,0,-1.000,3.23,3.00,0.0432,0.0158
88.377,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.521,0,0,-1.000,3.35,3.00,0.0367,0.0100
88.397,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.541,0,0,-1.000,3.35,3.00,0.0333,0.0060
88.417,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.562,0,0,-1.000,3.37,3.00,0.0284,0.0264
88.437,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.582,0,0,-1.000,2.74,3.00,0.0477,0.0143
88.457,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.601,0,0,-1.000,2.74,3.00,0.0431,0.0117
88.477,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.621,0,0,-1.000,3.69,3.00,0.0377,0.0072
88.497,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.642,0,0,-1.000,1.54,3.00,0.0340,0.0276
88.517,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.661,0,0,-1.000,1.54,3.00,0.0278,0.0181
88.537,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.681,0,0,-1.000,3.51,3.00,0.0479,0.0150
88.557,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.702,0,0,-1.000,3.52,3.00,0.0439,0.0095
88.577,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.721,0,0,-1.000,3.52,3.00,0.0370,0.0110
88.597,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.741,0,0,-1.000,3.23,3.00,0.0340,0.0016
88.617,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.761,0,0,-1.000,3.31,3.00,0.0268,0.0215
88.637,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.781,0,0,-1.000,3.31,3.00,0.0467,0.0189
88.657,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.801,0,0,-1.000,2.76,3.00,0.0422,0.0123
88.677,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.821,0,0,-1.000,3.14,3.00,0.0368,0.0105
88.698,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.842,0,0,-1.000,3.14,3.00,0.0348,0.0049
88.717,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.861,0,0,-1.000,2.99,3.00,0.0272,0.0007
88.737,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.882,0,0,-1.000,3.01,3.00,0.0474,0.0210
88.757,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.901,0,0,-1.000,3.01,3.00,0.0444,0.0146
88.777,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.921,0,0,-1.000,2.20,3.00,0.0370,0.0109
88.797,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.942,0,0,-1.000,5.62,3.00,0.0343,0.0048
88.817,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.962,0,0,-1.000,5.62,3.00,0.0275,0.0248
88.837,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,14.981,0,0,-1.000,2.82,3.00,0.0471,0.0180
88.857,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.001,0,0,-1.000,2.92,3.00,0.0432,0.0128
88.877,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.022,0,0,-1.000,2.92,3.00,0.0375,0.0103
88.897,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.042,0,0,-1.000,2.59,3.00,0.0336,0.0017
88.918,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.062,0,0,-1.000,2.62,3.00,0.0298,0.0006
88.937,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.081,0,0,-1.000,2.62,3.00,0.0491,0.0199
88.957,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.101,0,0,-1.000,3.01,3.00,0.0433,0.0133
88.977,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.121,0,0,-1.000,3.01,3.00,0.0377,0.0104
88.997,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.141,0,0,-1.000,2.88,3.00,0.0336,0.0051
89.017,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.162,0,0,-1.000,3.89,3.00,0.0282,0.0005
89.038,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.182,0,0,-1.000,3.73,3.00,0.0482,0.0206
89.057,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.202,0,0,-1.000,3.73,3.00,0.0434,0.0138
89.077,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.221,0,0,-1.000,2.77,3.00,0.0370,0.0095
89.097,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.241,0,0,-1.000,2.77,3.00,0.0338,0.0034
89.117,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.261,0,0,-1.000,3.19,3.00,0.0270,0.0010
89.137,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.281,0,0,-1.000,5.24,3.00,0.0470,0.0210
89.157,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.301,0,0,-1.000,2.56,3.00,0.0439,0.0142
89.177,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.321,0,0,-1.000,2.56,3.00,0.0371,0.0111
89.197,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.342,0,0,-1.000,2.96,3.00,0.0343,0.0036
89.219,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.363,0,0,-1.000,2.79,3.00,0.0282,0.0249
89.237,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.381,0,0,-1.000,2.79,3.00,0.0467,0.0145
89.257,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.401,0,0,-1.000,2.98,3.00,0.0428,0.0136
89.277,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.421,0,0,-1.000,3.95,3.00,0.0386,0.0096
89.297,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.442,0,0,-1.000,3.95,3.00,0.0341,0.0020
89.318,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.462,0,0,-1.000,3.40,3.00,0.0269,0.0223
89.337,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.481,0,0,-1.000,3.27,3.00,0.0464,0.0171
89.357,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.501,0,0,-1.000,3.27,3.00,0.0432,0.0121
89.377,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.521,0,0,-1.000,3.14,3.00,0.0372,0.0098
89.397,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.542,0,0,-1.000,3.14,3.00,0.0333,0.0062
89.417,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.561,0,0,-1.000,3.23,3.00,0.0273,0.0260
89.437,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.582,0,0,-1.000,3.24,3.00,0.0475,0.0198
89.458,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.602,0,0,-1.000,3.23,3.00,0.0438,0.0163
89.477,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.622,0,0,-1.000,3.23,3.00,0.0376,0.0105
89.497,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.642,0,0,-1.000,2.12,3.00,0.0337,0.0056
89.517,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.661,0,0,-1.000,3.51,3.00,0.0275,0.0252
89.537,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.681,0,0,-1.000,3.51,3.00,0.0476,0.0136
89.557,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.701,0,0,-1.000,3.12,3.00,0.0428,0.0139
89.577,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.722,0,0,-1.000,3.03,3.00,0.0378,0.0107
89.597,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.741,0,0,-1.000,3.03,3.00,0.0335,0.0025
89.618,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.763,0,0,-1.000,2.90,3.00,0.0290,0.0237
89.637,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.781,0,0,-1.000,3.59,3.00,0.0478,0.0184
89.657,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.801,0,0,-1.000,3.59,3.00,0.0435,0.0148
89.679,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.823,0,0,-1.000,3.00,3.00,0.0378,0.0115
89.697,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.841,0,0,-1.000,3.07,3.00,0.0336,0.0021
89.717,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.861,0,0,-1.000,3.07,3.00,0.0269,0.0220
89.737,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.882,0,0,-1.000,3.07,3.00,0.0472,0.0175
89.757,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.902,0,0,-1.000,2.99,3.00,0.0429,0.0131
89.777,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.921,0,0,-1.000,2.99,3.00,0.0369,0.0096
89.797,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.941,0,0,-1.000,3.11,3.00,0.0340,0.0032
89.817,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.961,0,0,-1.000,3.11,3.00,0.0280,0.0230
89.837,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,15.981,0,0,-1.000,4.64,3.00,0.0482,0.0090
89.857,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.001,0,0,-1.000,2.61,3.00,0.0430,0.0115
89.877,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.022,0,0,-1.000,3.26,3.00,0.0367,0.0106
89.897,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.042,0,0,-1.000,3.26,3.00,0.0344,0.0035
89.918,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.062,0,0,-1.000,3.23,3.00,0.0278,0.0014
89.937,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.082,0,0,-1.000,3.21,3.00,0.0472,0.0208
89.957,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.101,0,0,-1.000,3.21,3.00,0.0443,0.0129
89.977,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.122,0,0,-1.000,3.71,3.00,0.0371,0.0095
89.997,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.142,0,0,-1.000,3.36,3.00,0.0332,0.0026
90.018,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.162,0,0,-1.000,3.36,3.00,0.0276,0.0228
90.037,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.181,0,0,-1.000,3.37,3.00,0.0470,0.0183
90.057,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.201,0,0,-1.000,3.37,3.00,0.0429,0.0139
90.077,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.221,0,0,-1.000,2.74,3.00,0.0372,0.0056
90.097,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.241,0,0,-1.000,2.57,3.00,0.0332,0.0256
90.117,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.261,0,0,-1.000,2.57,3.00,0.0271,0.0187
90.137,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.281,0,0,-1.000,3.02,3.00,0.0471,0.0156
90.157,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.301,0,0,-1.000,2.19,3.00,0.0431,0.0158
90.177,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.321,0,0,-1.000,2.19,3.00,0.0376,0.0064
90.198,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.342,0,0,-1.000,2.90,3.00,0.0342,0.0058
90.217,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.362,0,0,-1.000,5.15,3.00,0.0277,0.0253
90.237,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.381,0,0,-1.000,5.15,3.00,0.0475,0.0193
90.258,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.402,0,0,-1.000,0.37,3.00,0.0442,0.0145
90.278,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.422,0,0,-1.000,3.31,3.00,0.0375,0.0098
90.297,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.441,0,0,-1.000,3.31,3.00,0.0337,0.0029
90.317,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.461,0,0,-1.000,2.96,3.00,0.0269,0.0230
90.337,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.481,0,0,-1.000,3.60,3.00,0.0468,0.0190
90.357,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.501,0,0,-1.000,1.47,3.00,0.0424,0.0106
90.377,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.521,0,0,-1.000,1.47,3.00,0.0367,0.0022
90.397,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.541,0,0,-1.000,3.67,3.00,0.0340,0.0223
90.417,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.562,0,0,-1.000,3.67,3.00,0.0271,0.0007
90.437,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.581,0,0,-1.000,1.97,3.00,0.0467,0.0203
90.457,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.601,0,0,-1.000,4.09,3.00,0.0441,0.0093
90.477,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.622,0,0,-1.000,3.25,3.00,0.0371,0.0115
90.497,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.642,0,0,-1.000,3.25,3.00,0.0333,0.0006
90.517,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.662,0,0,-1.000,3.80,3.00,0.0259,0.0204
90.537,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.681,0,0,-1.000,4.06,3.00,0.0457,0.0144
90.557,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.701,0,0,-1.000,4.06,3.00,0.0444,0.0118
90.577,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.721,0,0,-1.000,3.07,3.00,0.0369,0.0069
90.597,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.742,0,0,-1.000,3.07,3.00,0.0331,0.0033
90.617,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.761,0,0,-1.000,3.65,3.00,0.0287,0.0231
90.638,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.782,0,0,-1.000,2.69,3.00,0.0493,0.0194
90.657,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.801,0,0,-1.000,3.44,3.00,0.0429,0.0118
90.677,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.822,0,0,-1.000,3.44,3.00,0.0391,0.0097
90.697,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.842,0,0,-1.000,3.36,3.00,0.0333,0.0023
90.718,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.862,0,0,-1.000,2.30,3.00,0.0269,0.0229
90.737,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.881,0,0,-1.000,2.30,3.00,0.0463,0.0166
90.757,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.901,0,0,-1.000,3.03,3.00,0.0434,0.0128
90.777,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.921,0,0,-1.000,3.03,3.00,0.0376,0.0049
90.797,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.941,0,0,-1.000,2.99,3.00,0.0336,0.0027
90.817,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.961,0,0,-1.000,3.49,3.00,0.0280,0.0228
90.837,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,16.981,0,0,-1.000,3.10,3.00,0.0480,0.0164
90.857,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.001,0,0,-1.000,3.10,3.00,0.0436,0.0096
90.878,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.022,0,0,-1.000,3.15,3.00,0.0377,0.0113
90.897,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.041,0,0,-1.000,3.65,3.00,0.0339,0.0308
90.917,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.062,0,0,-1.000,3.65,3.00,0.0272,0.0161
90.937,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.081,0,0,-1.000,3.19,3.00,0.0468,0.0150
90.958,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.102,0,0,-1.000,3.02,3.00,0.0430,0.0113
90.977,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.121,0,0,-1.000,3.02,3.00,0.0369,0.0105
90.997,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.141,0,0,-1.000,2.35,3.00,0.0340,0.0017
91.017,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.161,0,0,-1.000,2.35,3.00,0.0268,0.0217
91.037,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.182,0,0,-1.000,2.91,3.00,0.0471,0.0132
91.057,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.201,0,0,-1.000,2.73,3.00,0.0427,0.0129
91.077,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.221,0,0,-1.000,2.73,3.00,0.0379,0.0111
91.097,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.241,0,0,-1.000,3.47,3.00,0.0344,0.0034
91.117,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.262,0,0,-1.000,2.91,3.00,0.0273,0.0237
91.137,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.282,0,0,-1.000,2.93,3.00,0.0474,0.0197
91.157,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.301,0,0,-1.000,2.93,3.00,0.0421,0.0149
91.177,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.321,0,0,-1.000,2.82,3.00,0.0369,0.0089
91.197,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.341,0,0,-1.000,2.82,3.00,0.0330,0.0050
91.217,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.362,0,0,-1.000,2.80,3.00,0.0272,0.0251
91.238,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.382,0,0,-1.000,3.63,3.00,0.0478,0.0196
91.257,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.401,0,0,-1.000,3.63,3.00,0.0430,0.0111
91.278,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.422,0,0,-1.000,2.45,3.00,0.0376,0.0103
91.298,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.442,0,0,-1.000,2.84,3.00,0.0336,0.0063
91.317,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.461,0,0,-1.000,2.88,3.00,0.0274,0.0258
91.337,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.481,0,0,-1.000,2.88,3.00,0.0473,0.0184
91.358,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.502,0,0,-1.000,2.22,3.00,0.0428,0.0149
91.377,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.521,0,0,-1.000,2.70,3.00,0.0375,0.0101
91.397,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.541,0,0,-1.000,2.70,3.00,0.0335,0.0047
91.417,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.561,0,0,-1.000,3.55,3.00,0.0276,0.0245
91.437,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.582,0,0,-1.000,3.55,3.00,0.0479,0.0193
91.457,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.601,0,0,-1.000,2.90,3.00,0.0435,0.0130
91.477,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.621,0,0,-1.000,3.60,3.00,0.0365,0.0081
91.497,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.641,0,0,-1.000,3.60,3.00,0.0336,0.0019
91.518,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.662,0,0,-1.000,2.26,3.00,0.0283,0.0016
91.537,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.682,0,0,-1.000,2.86,3.00,0.0478,0.0211
91.558,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.702,0,0,-1.000,2.94,3.00,0.0444,0.0144
91.577,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.721,0,0,-1.000,2.94,3.00,0.0381,0.0108
91.597,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.741,0,0,-1.000,4.30,3.00,0.0340,0.0038
91.618,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.762,0,0,-1.000,4.30,3.00,0.0290,0.0011
91.637,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.782,0,0,-1.000,1.82,3.00,0.0485,0.0206
91.657,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.802,0,0,-1.000,2.27,3.00,0.0440,0.0143
91.677,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.821,0,0,-1.000,4.63,3.00,0.0375,0.0107
91.697,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.841,0,0,-1.000,4.63,3.00,0.0342,0.0046
91.717,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.861,0,0,-1.000,0.65,3.00,0.0285,0.0245
91.738,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.882,0,0,-1.000,3.05,3.00,0.0494,0.0205
91.757,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.901,0,0,-1.000,3.05,3.00,0.0430,0.0149
91.777,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.922,0,0,-1.000,2.71,3.00,0.0385,0.0090
91.797,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.942,0,0,-1.000,2.71,3.00,0.0332,0.0015
91.818,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.962,0,0,-1.000,2.92,3.00,0.0278,0.0219
91.837,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,17.982,0,0,-1.000,2.76,3.00,0.0474,0.0138
91.857,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.001,0,0,-1.000,2.26,3.00,0.0430,0.0070
91.878,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.022,0,0,-1.000,2.26,3.00,0.0380,0.0097
91.897,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.041,0,0,-1.000,2.56,3.00,0.0333,0.0013
91.924,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.068,0,0,-1.000,2.56,3.00,0.0599,0.0279
91.937,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.081,0,0,-1.000,1.58,3.00,0.0472,0.0124
91.957,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.101,0,0,-1.000,1.45,3.00,0.0397,0.0129
91.977,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.121,0,0,-1.000,2.09,3.00,0.0373,0.0100
91.997,0.000,0,,,,,0,,,,GLOBAL,1.000,clear,0,24.5,127,18.142,0,0,-1.000,2.09,3.00,0.0337,0.0032
