t,v,obs_n,obs_d,obs_x,obs_y,obs_r,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
5.002,4.201,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-1.04,4.11,0.0361,0.0068
5.022,4.239,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-1.04,4.11,0.0320,0.0033
5.043,4.266,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-0.44,4.07,0.0538,0.0243
5.062,4.285,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-0.48,4.02,0.0464,0.0143
5.081,4.307,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-0.48,4.02,0.0400,0.0123
5.102,4.320,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-0.57,3.98,0.0369,0.0093
5.121,4.325,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-0.38,3.94,0.0304,0.0021
5.142,4.324,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-0.38,3.94,0.0258,0.0233
5.161,4.310,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,-0.32,3.90,0.0446,0.0160
5.182,4.272,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.18,3.84,0.0377,0.0103
5.202,4.206,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.18,3.84,0.0359,0.0076
5.222,4.122,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.47,3.80,0.0290,0.0021
5.242,4.064,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.18,3.78,0.0486,0.0217
5.261,4.068,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.18,3.78,0.0449,0.0147
5.281,4.050,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.78,3.73,0.0378,0.0091
5.301,4.025,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.82,3.69,0.0323,0.0045
5.322,3.977,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.82,3.69,0.0274,0.0016
5.342,3.934,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.63,3.63,0.0482,0.0223
5.361,3.891,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.84,3.59,0.0438,0.0136
5.381,3.833,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,0.84,3.59,0.0379,0.0054
5.401,3.784,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,1.29,3.54,0.0324,0.0044
5.422,3.742,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,1.97,3.50,0.0271,0.0006
5.441,3.695,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,1.97,3.50,0.0467,0.0203
5.461,3.652,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,1.95,3.48,0.0423,0.0139
5.482,3.608,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,1.95,3.48,0.0371,0.0101
5.501,3.568,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.26,3.43,0.0327,0.0045
5.522,3.538,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.63,3.41,0.0275,0.0249
5.541,3.500,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.77,3.36,0.0471,0.0186
5.561,3.468,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.77,3.36,0.0381,0.0140
5.581,3.442,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.22,3.34,0.0371,0.0036
5.602,3.410,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.60,3.29,0.0317,0.0238
5.622,3.386,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.60,3.29,0.0262,0.0194
5.642,3.367,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.07,3.24,0.0458,0.0157
5.661,3.332,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.28,3.22,0.0417,0.0103
5.681,3.305,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.28,3.22,0.0357,0.0048
5.701,3.280,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.44,3.17,0.0301,0.0025
5.722,3.255,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.77,3.14,0.0270,0.0235
5.741,3.234,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.77,3.14,0.0461,0.0167
5.777,3.234,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.77,3.14,0.0816,0.0523
5.786,3.234,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.77,3.14,0.0902,0.0609
5.816,3.199,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.70,3.12,0.0951,0.0299
5.829,3.155,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.58,3.02,0.0562,0.0073
5.842,3.109,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.58,3.02,0.0450,0.0121
5.861,3.078,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.35,3.00,0.0370,0.0109
5.883,3.047,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.25,3.00,0.0357,0.0011
5.901,3.033,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.72,3.00,0.0272,0.0197
5.921,3.013,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.72,3.00,0.0473,0.0194
5.941,3.002,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.93,3.00,0.0427,0.0165
5.961,2.997,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.93,3.00,0.0391,0.0105
5.981,2.990,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.67,3.00,0.0336,0.0049
6.002,2.981,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.80,3.00,0.0274,0.0011
6.021,2.982,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.80,3.00,0.0471,0.0209
6.041,2.983,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.89,3.00,0.0436,0.0144
6.061,2.978,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.47,3.00,0.0370,0.0076
6.081,2.971,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.73,3.00,0.0337,0.0039
6.102,2.947,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.73,3.00,0.0265,0.0005
6.121,2.926,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.53,3.00,0.0462,0.0202
6.141,2.923,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.11,3.00,0.0408,0.0145
6.161,2.903,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.11,3.00,0.0370,0.0068
6.181,2.899,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.23,3.00,0.0324,0.0043
6.201,2.901,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.66,3.00,0.0271,0.0243
6.221,2.891,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.66,3.00,0.0470,0.0189
6.241,2.887,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,9.15,3.00,0.0426,0.0145
6.261,2.897,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.77,3.00,0.0372,0.0060
6.281,2.891,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.77,3.00,0.0328,0.0011
6.302,2.897,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,10.30,3.00,0.0274,0.0007
6.321,2.901,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.28,3.00,0.0472,0.0205
6.341,2.892,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.28,3.00,0.0429,0.0147
6.361,2.898,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.44,3.00,0.0370,0.0066
6.381,2.909,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.70,3.00,0.0330,0.0049
6.402,2.896,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.70,3.00,0.0277,0.0253
6.421,2.906,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,14.06,3.00,0.0474,0.0173
6.441,2.902,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,14.18,3.00,0.0433,0.0149
6.461,2.889,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,14.18,3.00,0.0372,0.0032
6.481,2.894,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,15.69,3.00,0.0335,0.0043
6.501,2.896,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,16.63,3.00,0.0275,0.0243
6.521,2.889,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,16.63,3.00,0.0475,0.0193
6.541,2.894,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,15.98,3.00,0.0418,0.0145
6.561,2.887,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,16.09,3.00,0.0379,0.0081
6.581,2.882,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,16.09,3.00,0.0308,0.0048
6.603,2.889,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,15.71,3.00,0.0290,0.0265
6.624,2.881,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,16.20,3.00,0.0501,0.0207
6.641,2.875,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,16.20,3.00,0.0409,0.0131
6.661,2.886,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,15.56,3.00,0.0365,0.0093
6.681,2.866,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,15.48,3.00,0.0323,0.0049
6.702,2.862,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,15.48,3.00,0.0286,0.0005
6.721,2.875,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,14.24,3.00,0.0484,0.0203
6.743,2.875,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,14.24,3.00,0.0439,0.0090
6.761,2.853,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,14.14,3.00,0.0385,0.0080
6.781,2.867,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,13.49,3.00,0.0323,0.0040
6.802,2.848,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,13.49,3.00,0.0274,0.0006
6.821,2.852,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,13.12,3.00,0.0469,0.0201
6.841,2.855,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.50,3.00,0.0428,0.0148
6.861,2.834,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.05,3.00,0.0359,0.0096
6.881,2.842,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.05,3.00,0.0328,0.0046
6.902,2.857,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.18,3.00,0.0275,0.0249
6.921,2.837,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.93,3.00,0.0472,0.0193
6.941,2.843,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.93,3.00,0.0416,0.0160
6.961,2.848,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.81,3.00,0.0388,0.0079
6.981,2.830,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.35,3.00,0.0328,0.0029
7.001,2.843,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.35,3.00,0.0271,0.0230
7.021,2.851,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.23,3.00,0.0471,0.0162
7.041,2.842,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.84,3.00,0.0431,0.0133
7.061,2.856,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,12.84,3.00,0.0361,0.0055
7.081,2.864,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.73,3.00,0.0314,0.0039
7.101,2.849,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.48,3.00,0.0514,0.0239
7.121,2.864,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.48,3.00,0.0433,0.0185
7.141,2.876,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.50,3.00,0.0410,0.0133
7.161,2.862,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.77,3.00,0.0357,0.0073
7.181,2.870,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,11.77,3.00,0.0318,0.0044
7.206,2.877,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,10.36,3.00,0.0568,0.0293
7.222,2.865,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,10.64,3.00,0.0475,0.0148
7.241,2.875,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,10.64,3.00,0.0380,0.0068
7.262,2.887,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,9.88,3.00,0.0356,0.0066
7.388,2.887,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,9.88,3.00,0.1614,0.1324
7.414,2.877,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.54,3.00,0.1400,0.0048
7.422,2.888,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.94,3.00,0.0326,0.0013
7.441,2.890,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.61,3.00,0.0427,0.0144
7.461,2.877,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.04,3.00,0.0367,0.0067
7.481,2.883,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.04,3.00,0.0296,0.0020
7.502,2.906,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.83,3.00,0.0272,0.0223
7.521,2.893,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.83,3.00,0.0469,0.0148
7.541,2.893,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,9.74,3.00,0.0412,0.0143
7.561,2.905,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.75,3.00,0.0365,0.0084
7.581,2.891,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.07,3.00,0.0316,0.0048
7.601,2.897,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.07,3.00,0.0271,0.0247
7.621,2.917,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.59,3.00,0.0471,0.0188
7.641,2.899,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.59,3.00,0.0416,0.0120
7.661,2.907,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.55,3.00,0.0356,0.0069
7.681,2.916,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,8.46,3.00,0.0298,0.0026
7.701,2.899,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.93,3.00,0.0501,0.0229
7.721,2.907,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.93,3.00,0.0459,0.0179
7.741,2.919,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.85,3.00,0.0417,0.0125
7.761,2.899,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.41,3.00,0.0360,0.0047
7.782,2.909,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,7.41,3.00,0.0321,0.0030
7.802,2.915,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.60,3.00,0.0262,0.0229
7.821,2.904,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.48,3.00,0.0459,0.0165
7.841,2.917,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.48,3.00,0.0404,0.0136
7.861,2.922,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.00,3.00,0.0364,0.0042
7.886,2.905,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.00,3.00,0.0608,0.0287
7.901,2.916,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.94,3.00,0.0497,0.0148
7.921,2.915,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.98,3.00,0.0462,0.0153
7.941,2.905,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.53,3.00,0.0404,0.0103
7.961,2.921,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.53,3.00,0.0346,0.0065
7.984,2.924,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.47,3.00,0.0339,0.0295
8.002,2.918,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.58,3.00,0.0254,0.0165
8.021,2.920,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.58,3.00,0.0451,0.0362
8.042,2.917,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.09,3.00,0.0381,0.0005
8.062,2.919,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.07,3.00,0.0348,0.0209
8.081,2.926,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.07,3.00,0.0309,0.0026
8.101,2.929,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.14,3.00,0.0510,0.0227
8.122,2.928,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.78,3.00,0.0461,0.0166
8.141,2.928,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.78,3.00,0.0356,0.0115
8.161,2.927,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.19,3.00,0.0339,0.0025
8.181,2.935,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.99,3.00,0.0278,0.0027
8.206,2.939,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.99,3.00,0.0523,0.0272
8.221,2.942,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.32,3.00,0.0453,0.0148
8.241,2.935,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.32,3.00,0.0397,0.0087
8.262,2.939,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.60,3.00,0.0342,0.0036
8.281,2.944,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.58,3.03,0.0300,0.0234
8.301,2.946,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.62,3.16,0.0501,0.0191
8.322,2.956,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.62,3.16,0.0449,0.0066
8.341,2.957,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.182,2.52,3.20,0.0402,0.0091
8.362,2.964,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.182,2.48,3.25,0.0347,0.0059
8.381,2.986,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.124,2.48,3.25,0.0289,0.0257
8.402,3.004,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.094,2.55,3.36,0.0491,0.0150
8.422,3.028,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.051,2.54,3.43,0.0448,0.0180
8.441,3.064,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.000,2.54,3.43,0.0345,0.0111
8.462,3.098,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.000,2.59,3.50,0.0359,0.0012
8.481,3.135,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,2.002,2.66,3.53,0.0277,0.0010
8.501,3.178,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,1.886,2.66,3.53,0.0477,0.0210
8.521,3.217,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.20,3.60,0.0451,0.0160
8.542,3.254,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.94,3.70,0.0395,0.0120
8.562,3.290,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,2.94,3.70,0.0360,0.0062
8.582,3.324,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,1.787,3.15,3.77,0.0285,0.0011
8.601,3.375,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.15,3.83,0.0473,0.0200
8.621,3.426,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.15,3.83,0.0453,0.0168
8.641,3.473,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,1.593,3.09,3.89,0.0392,0.0105
8.661,3.517,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,1.593,3.53,3.95,0.0338,0.0027
8.682,3.571,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,3.53,3.95,0.0302,0.0006
8.701,3.622,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.21,4.04,0.0498,0.0201
8.721,3.671,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.15,4.09,0.0439,0.0123
8.741,3.726,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.15,4.09,0.0381,0.0112
8.761,3.764,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.54,4.15,0.0342,0.0019
8.884,3.764,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.54,4.15,0.1571,0.1247
8.908,4.052,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.66,4.41,0.0534,0.0147
8.921,4.083,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.66,4.41,0.0418,0.0128
8.941,4.127,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.57,4.55,0.0347,0.0052
8.964,4.167,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,4.57,4.55,0.0359,0.0046
8.982,4.214,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,5.88,4.67,0.0296,0.0005
9.001,4.247,0,,,,,,GLOBAL,1.000,clear,0,,0,,0,0,-1.000,6.07,4.87,0.0491,0.0200
9.021,4.305,0,,,,,,AVOID,0.954,avoid_cruise,1,,0,,0,0,-1.000,6.07,4.87,0.0432,0.0147
9.041,4.353,0,,,,,,AVOID,0.921,avoid_cruise,1,8.4,0,,0,0,-1.000,6.07,4.87,0.0378,0.0104
9.061,4.427,0,,,,,,AVOID,0.921,avoid_cruise,1,12.3,0,,0,0,-1.000,5.76,4.93,0.0336,0.0031
9.082,4.479,0,,,,,,AVOID,0.906,avoid_cruise,1,12.3,0,,0,0,-1.000,5.48,4.95,0.0283,0.0009
9.101,4.545,0,,,,,,AVOID,0.891,avoid_cruise,1,11.1,0,,0,0,-1.000,5.50,4.73,0.0476,0.0202
9.121,4.614,0,,,,,,AVOID,0.878,avoid_cruise,1,10.9,0,,0,0,-1.000,5.47,4.59,0.0379,0.0130
9.141,4.666,0,,,,,,AVOID,0.863,avoid_cruise,1,10.4,0,,0,0,-1.000,5.47,4.59,0.0312,0.0100
9.161,4.721,0,,,,,,AVOID,0.863,avoid_cruise,1,9.7,0,,0,0,-1.000,5.40,4.39,0.0338,0.0025
9.181,4.738,0,,,,,,GLOBAL,0.885,clear,0,9.7,0,,0,0,-1.000,5.60,4.31,0.0278,0.0225
9.201,4.756,0,,,,,,GLOBAL,0.902,clear,0,9.7,0,,0,0,-1.000,4.67,4.51,0.0480,0.0156
9.222,4.759,0,,,,,,GLOBAL,0.923,clear,0,9.7,0,,0,0,-1.000,4.67,4.51,0.0426,0.0130
9.241,4.771,0,,,,,,GLOBAL,0.941,clear,0,9.7,0,,0,0,0.600,2.96,4.62,0.0369,0.0063
9.261,4.770,0,,,,,,GLOBAL,0.962,clear,0,9.7,0,,0,0,0.600,2.96,4.62,0.0322,0.0034
9.281,4.748,0,,,,,,GLOBAL,0.962,clear,0,9.7,0,,0,0,0.575,2.20,4.71,0.0267,0.0237
9.301,4.723,0,,,,,,GLOBAL,0.982,clear,0,9.7,0,,0,0,0.554,1.73,4.81,0.0465,0.0140
9.321,4.694,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.533,1.73,4.81,0.0411,0.0144
9.342,4.682,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.509,1.20,4.91,0.0357,0.0060
9.361,4.676,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.510,1.40,5.00,0.0309,0.0255
9.382,4.609,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.494,1.40,5.00,0.0272,0.0201
9.402,4.397,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.494,1.37,5.00,0.0472,0.0190
9.421,4.268,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.485,-0.15,5.00,0.0428,0.0139
9.441,4.213,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.469,-2.13,5.00,0.0373,0.0083
9.461,4.192,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.445,-2.13,5.00,0.0313,0.0045
9.481,4.158,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,0.448,-1.90,5.00,0.0272,0.0244
9.501,4.131,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,-1.000,-2.63,5.00,0.0473,0.0187
9.522,4.072,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,-1.000,-2.63,5.00,0.0423,0.0134
9.541,4.020,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,-1.000,-3.49,5.00,0.0361,0.0074
9.561,3.947,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,-1.000,-3.05,5.00,0.0318,0.0017
9.582,3.907,0,,,,,,GLOBAL,1.000,clear,0,9.7,0,,0,1,-1.000,-3.05,5.00,0.0267,0.0222
9.601,3.847,1,1.255,1.368,-0.093,0.117,,GLOBAL,1.000,clear,0,9.7,0,,0,1,-1.000,-4.20,5.00,0.0462,0.0173
9.625,3.787,0,,,,,1.168,AVOID,0.984,avoid_cruise,1,9.7,0,,0,1,-1.000,-3.97,5.00,0.0446,0.0163
